Year,Title,Link,Abstract
2021,Algorithmic intervention to mitigate inventory and ordering amplification in multi-echelon supply chains,https://hdl.handle.net/1721.1/129114,"The 'bullwhip effect' is a classic, yet persisting, problem with reverberating consequences in inventory management and refers to how forecast errors and safety stock builds yield increasing amplitudes in both orders and on-hand inventory positions the further one moves away from a source of order variability. The bullwhip effect is responsible for both excessive strain on real world inventory management systems, stock outs, and unnecessary capital reservation though safety stock building. In this paper, the author develops algorithmic approaches to mitigating bullwhip using simulation modeling, including cost minimization and amplification minimization, and then interprets the results in the context of existing models of human heuristics in ordering decisions. The algorithmic approaches are optimized as one member within a model of a human decision makers operating within a multi-echelon supply chain with imperfect information sharing and information delays."
2021,Efficient homomorphically encrypted privacy-preserving automated biometric classification,https://hdl.handle.net/1721.1/130608,"This thesis investigates whether biometric recognition can be performed on encrypted data without decrypting the data. Borrowing the concept from machine learning, we develop approaches that cache as much computation as possible to a pre-computation step, allowing for efficient, homomorphically encrypted biometric recognition. We demonstrate two algorithms: an improved version of the k-ishNN algorithm originally designed by Shaul et. al. in [1] and a homomorphically encrypted implementation of a SVM classifier. We provide experimental demonstrations of the accuracy and practical efficiency of both of these algorithms."
2021,Autonomous navigation of distributed spacecraft using intersatellite laser communications,https://hdl.handle.net/1721.1/128308,"Autonomous navigation refers to satellites performing on-board, real-time navigation without external input. As satellite systems evolve into more distributed architectures, autonomous navigation can help mitigate challenges in ground operations, such as determining and disseminating orbit solutions. Several autonomous navigation methods have been previously studied, using some combination of on-board sensors that can measure relative range or bearing to known bodies, such as horizon and star sensors (Hicks and Wiesel, 1992) or magnetometers and sun sensors (Psiaki, 1999), however these methods are typically limited to low Earth orbit (LEO) altitudes or other specific orbit cases. Another autonomous navigation method uses intersatellite data, or direct observations of the relative position vector from one satellite to another, to estimate the orbital positions of both spacecraft simultaneously."
2021,Loanwords and the perceptual map : a perspective from MaxEnt Learning,https://hdl.handle.net/1721.1/129120,"It will be shown that the patterns of consonant deletion and vowel epenthesis used by speakers of Cantonese to adapt English words are compatible with the PMap, and can be modelled through the MaxEnt learners mentioned above. It will also be shown through a series of computational simulations that Wilson's (2006) learner fails to acquire the grammar necessary to account for the patterns of loanword adaptation, while White's (2013) learner succeeds. This is a result of the way in which the PMap is encoded within these learners. While both encode the PMap as a series of asymmetrical Gaussian distributions on the weights of constraints, Wilson (2006) encodes this asymmetry through the variances, or plasticities, of the distributions, while White (2013) encodes it through the means, or target weights. A grammar which encodes the PMap through asymmetrical plasticities must encounter evidence from the phonology of the language in order to alter the weights of constraints."
2021,Predicting post-surgical opioid consumption using perioperative surgical data,https://hdl.handle.net/1721.1/130199,"Improper consumption of prescription opioids is a massive public health issue in the United States currently. Here, we propose one approach of tackling this issue through using machine learning techniques to predict opioid consumption post discharge for surgical patients. Through the data collected from surgical patients at BIDMC, relevant features will be identified and used to predict if patients high, outlier consumption. Using logistic regression and gradient boosted decision trees, model performance were evaluated at AUCs of 0.7270 and 0.7289 respectively."
2021,Identifying patterns of learning : a case study of MIT's Introductory Programming Course (6.000x),https://hdl.handle.net/1721.1/128986,"The ever-increasingly relevant introductory programming course offered at MIT presents a unique opportunity to uncover student learning patterns and common behavioral motifs. The course 6.0001/6.0002 harbors a wealth of student interaction data on its companion MITx platform as well as associated grades. Although this course has been offered for the last twelve years, since 2008, little has been done to identify aspects of the course that best aid or hinder student success. This thesis will focus on finding various learner subpopulations to elucidate those materials that best aid certain students to allow for a more tailored teaching mode for future iterations of the course. In addition, this thesis will define an 'effort' statistic that encompasses the holistic engagement of a given student in order to provide an additional statistic to use when determining final grades. I begin with a course specific analysis of enrollment demonstrating the significance of this type of analysis."
2021,Tiresias : a peer-to-peer platform for privacy preserving machine learning,https://hdl.handle.net/1721.1/129840,"Big technology firms have a monopoly over user data. To remediate this, we propose a data science platform which allows users to collect their personal data and offer computations on them in a differentially private manner. This platform provides a mechanism for contributors to offer computations on their data in a privacy-preserving way and for requesters -- i.e. anyone who can benefit from applying machine learning to the users' data -- to request computations on user data they would otherwise not be able to collect. Through carefully designed differential privacy mechanisms, we can create a platform which gives people control over their data and enables new types of applications."
2021,Using natural language to predict bias and factuality in media with a study on rationalization,https://hdl.handle.net/1721.1/130716,"Fake news is a widespread problem due to the ease of information spread online, and its ability to deceive large populations with intentionally false information. The damage it causes is exacerbated by its political links and loaded language, which make it polarizing in nature, and preys on peoples' psychological biases to make it more believable and viral. In order to dampen the influence of fake news, organizations have begun to manually tag, or develop systems to automatically tag, false and biased information. However, manual efforts struggle to keep up with the rate at which content is published, and automated methods provide very little explanation to convince people of their validity. In an effort to address these issues, we present a system to classify media sources' political bias and factuality levels by analyzing the language that gives fake news its contagious and damaging power. Additionally, we survey potential approaches for increasing the transparency of black-box fake news detection methods."
2021,Past price and trend effects in promotion planning; from prediction to prescription,https://hdl.handle.net/1721.1/129030,"Sales promotions are a popular type of marketing strategy. When undertaking a sales promotion, products are promoted using short-term price reductions to stimulate their demand and increase their sales. These sales promotions are widely used in practice by retailers. When undertaking a sales promotion, retailers must take into consideration both the direct and indirect effects of price promotions on consumers, and as a result, on the demand. In this thesis, we consider the impact of two of these indirect effects on the planning process of promotions. First, we consider the problem of the promotion planning process for fast-moving consumer goods. The main challenge when considering the promotion planning problem for fast-moving consumer goods is the negative indirect effect of promotions on future sales. While temporary price reductions substantially increase demand, in the following periods after a temporary price reduction, retailers observe a slowdown in sales."
2021,Design of a Phi-2 and a Class E inverter for underwater systems,https://hdl.handle.net/1721.1/129917,"In Autonomous Underwater Vehicles (AUVs), many potential failure modes exist due to pressure housing and the need for connections between different pressure housings. Waterproof connectors do exist but drive up the price and weight of underwater systems, a costly disadvantage as mass and volume are at a premium for an underwater system. If we can remove the necessity for physical connectors, we can design cheaper, more robust submarines. This can be done with wireless power transfer (WPT), which can transmit power efficiently across mediums within the submarine, therefore eliminating the need for physical connections and making underwater systems more compact and light-weight. The thesis presents two WPT systems for an AUV with two different inverters that convert DC power to AC power that drive the WPT system. The first system presented uses a Class E Inverter, a common topology for DC-AC conversion, and the second system utilizes a Phi-2 Inverter, a topology that uses the inherent parasitic capacitances to substitute for physical components. The WPT system utilizes magnetic resonance coupling to transmit power from transmitter coils attached to the inverters to receiver coils attached to a load through a rectifier. Simulations show that, when correctly tuned, the two designs can give comparable performance in power transfer efficiency and range. The choice of design is likely to be decided by a combination of the size and weight of the finished system, along with the ease of design."
2021,Machine learning in housing design : exploration of generative adversarial network in site plan / floorplan generation,https://hdl.handle.net/1721.1/129855,"Technology has always been an important factor that shapes the way we think about Architecture. In recent years, Machine Learning technology has been gaining more and more attention. Different from traditional types of programming that rely on explicit instructions, Machine Learning allows computers to learn to execute certain tasks ""by themselves"". This new technology has revolutionized many industries and showed much potential. Examples like AlphaGo and OpenAI Five had shown Machine Learning's capability in solving complex problems. The Architectural design industry is not an exception. Early-stage explorations of this technology are emerging and have shown potential in solving certain design problems. However, basic problems regarding the nature of Machine Learning and its role in Architecture design remain to be answered. What does Machine Learning mean to Architecture? What will be its role in Architectural design? Will it replace human architects? Will it merely be a design tool? Or is it relevant to Architecture at all? To answer these questions, this thesis explored with a specific type of Machine Learning algorithm called Pix2Pix to investigate what can and cannot be learned by a computer through Machine Learning, and to evaluate what Machine Learning means for architects. It concluded that Machine Learning cannot be a creative design agent, but can be a powerful tool in solving conventional design problems. On this basis, this thesis proposed a prototype pipeline of integrating the technology into the design process, which is a combination of Generative Adversarial Network (Pix2Pix), Bayesian Network and Evolutionary Algorithm."
2021,Expresso-AI : a framework for explainable video based deep learning models through gestures and expressions,https://hdl.handle.net/1721.1/130700,"We have developed a framework for Analyzing Facial Videos and applying it to Automatic Depression Detection. We also developed a video based models We have developed a framework to analyze the decisions of Deep Neural Networks trained on facial videos. We test this framework on Automatic Depression Detection. We first train Deep Convolutional Neural Networks (DCNN) pre-trained on Action Recognition datasets and fine-tune on the facial videos. We interpret the model's saliency maps by analyzing face regions and temporal expression semantics. Our framework generates both visual and quantitative explanations on the model's decision. Simultaneously, our video based modeling has improved previous single-face benchmarks of visual Automatic Depression Detection (ADD). We conclude successfully that we have developed the ability to generate hypotheses from a facial model's decisions, and improved Automatic Depression Detection's predictive performance."
2021,Structural and algorithmic aspects of linear inequality systems,https://hdl.handle.net/1721.1/128971,"Linear inequality systems play a foundational role in Operations Research, but many fundamental structural and algorithmic questions about linear inequality systems remain unanswered. This thesis considers and addresses some of these questions. In the first chapter, we reconsider the ellipsoid algorithm applied to solving a system of linear inequalities. Unlike the simplex method and interior point methods, the ellipsoid algorithm has no mechanism for proving that a system is infeasible (in the real model of computation). Motivated by this, we develop an ellipsoid algorithm that produces a solution to a system or provides a simple proof that no solution exists. Depending on the dimensions and on other natural condition measures, the computational complexity of our algorithm may be worse than, the same as, or better than that of the standard ellipsoid algorithm.. In the second chapter, we reduce the problem of solving a homogeneous linear inequality system to the problem of finding the unique sink of a unique sink orientation (USO) in the vertex evaluation model of computation. We show the USOs of interest satisfy a local property that is not satisfied by all USOs that satisfy the Holt-Klee property. This addresses an open question that is motivated by the idea that such local structure could be leveraged algorithmically to develop faster algorithms or a strongly polynomial algorithm. In the third chapter, we make progress on a conjecture about a particular class of linear inequality systems that have balanced constraint matrices. A balanced matrix is a 0-1 matrix that does not contain a square submatrix of odd order with two ones per row and column. The conjecture asserts that every nonzero balanced matrix contains an entry equal to 1, which upon setting to 0, leaves the matrix balanced."
2021,Scaling RFID positioning systems using distributed and split computing,https://hdl.handle.net/1721.1/129111,"Fine-grained tracking of objects in the physical world at scale has a broad potential impact in health care, retail, manufacturing, supply chain, and consumer product industry. In this thesis, I focus on using RFID-based technology for such applications due to its low-cost and growing prevalence of RFID tags. In contrast to current RFID systems that focus on a monolithic reader, I propose a distributed sensor node architecture that can scale by combining distributed and split computing techniques. On the distributed computing front, I introduce an architecture that enables extending the operation range and coverage from an end user's perspective while improving the manageability aspect via high-level semantic API. On the split computing front, I develop a framework to offload expensive tasks to the cloud or an edge server; the framework enables the use of small, cheap commodity compute devices as hosts at the edge while maintaining the high accuracy of fine-grained positioning. The thesis describes the design and implementation of these techniques. Moreover, through a hybrid evaluation of simulation and practical systems, the thesis demonstrates how these techniques enable us to design a scalable, manageable, and accurate RFID positioning system."
2021,Discrete mechanical metamaterials,https://hdl.handle.net/1721.1/130610,"Digital fabrication enables complex designs to be realized with improved speed, precision, and cost compared to manual techniques. Additive manufacturing, for example, is one of the leading methods for rapid prototyping and near net shape part production. Extension to full scale structures and systems, however, remains a challenge, as cost, speed and performance present orthogonal objectives that are inherently coupled to limited material options, stochastic process errors, and machine-based constraints. To address these issues, this thesis introduces new materials that physically embody attributes of digital systems, scalable methods for automating their assembly, and a portfolio of use cases with novel, full-scale structural and robotic platforms. First, I build on the topic of discrete materials, which showed a finite set of modular parts can be incrementally and reversibly assembled into larger functional structures."
2021,Temperature prediction using thermal fluctuations from wireless sensor networks in adaptive filter model,https://hdl.handle.net/1721.1/129903,"In many scientific experiments, it is imperative to minimize the unintended effects of variables other than the independent variables. Temperature, pressure, and gas levels are factors controlled to a certain extent using expensive climate-controlling technology, yet the resolution for monitoring their levels is generally low. The downward scaling of communication-enabled electronics in size, cost, and energy provides a potential toolset for tracking such data with high spatial and temporal resolutions. We establish a data collection methodology through a low-cost, small footprint distributed network system of modules that records data in a remote server. The system architecture allows for increased spatial resolutions, demonstrates high precision of measurements, and investigates room dynamics. Modules are fabricated using commercial sensors such as the ESP8266, BME680, and TCS34725. In this paper, we propose a temperature prediction model using adaptive filter methodologies to learn the relationship between thermal fluctuations at distinct locations within a lab environment."
2021,G-Network for outcome prediction under dynamic intervention regimes,https://hdl.handle.net/1721.1/129838,"Counterfactual prediction is useful in settings where one would like to know what would have happened had an alternative regime been followed, but one only knows the outcomes under the observational regime. Typically, the regimes are dynamic and time-varying. In these scenarios, G-computation can be used for counterfactual prediction. This work explores a novel recurrent neural network approach to G-computation, dubbed G-Net. Many implementations of G-Net were explored and compared to the baseline, linear regression. Two independent datasets were used to evaluate the performance of G-Net: one from a physiological simulator, CVSim, and another from the real-world MIMIC database. Results from the CVSim experiments suggest that G-Net outperforms the traditional linear regression approach to G-computation. The best G-Net model found from the CVSim experiments was then evaluated using the MIMIC dataset. The outcomes under a few different counterfactual strategies on the MIMIC cohort were explored and evaluated for clinical plausibility."
2021,Social and affective machine learning,https://hdl.handle.net/1721.1/129901,"Social learning is a crucial component of human intelligence, allowing us to rapidly adapt to new scenarios, learn new tasks, and communicate knowledge that can be built on by others. This dissertation argues that the ability of artificial intelligence to learn, adapt, and generalize to new environments can be enhanced by mechanisms that allow for social learning. I propose several novel deep- and reinforcement-learning methods that improve the social and affective capabilities of artificial intelligence (AI), through social learning both from humans and from other AI agents. First, I show how AI agents can learn from the causal influence of their actions on other agents, leading to enhanced coordination and communication in multi-agent reinforcement learning. Second, I investigate learning socially from humans, using non-verbal and implicit affective signals such as facial expressions and sentiment."
2021,Automatic modeling of machining processes,https://hdl.handle.net/1721.1/130833,"3 axis CNC milling is a ubiquitous manufacturing method in industry due to its versatility and precision. The fundamental parameters that dictate cutting performance (""speeds, feeds, and engagement"") must be manually set by the machine programmer; proper operation therefore relies heavily on operator skill. In this thesis, an intelligent CNC controller is presented that uses low-cost sensors to fit an analytical model of cutting forces. The analytical nature of this model allows for favorable convergence characteristics and low computational costs. This is used to optimize cutting feeds with respect to process constraints for future movements; as more data is collected, the model continuously reinforced. This intelligent controller therefore abstracts out some of the complexities of machining and makes the process more approachable."
2021,Measuring justice in machine learning,https://hdl.handle.net/1721.1/130203,"How can we build more just machine learning systems? To answer this question, we need to know both what justice is and how to tell whether one system is more or less just than another. That is, we need both a definition and a measure of justice. Theories of distributive justice hold that justice can be measured (in part) in terms of the fair distribution of benefits and burdens across people in society. Recently, the field known as fair machine learning has turned to John Rawls's theory of distributive justice for inspiration and operationalization. However, philosophers known as capability theorists have long argued that Rawls's theory uses the wrong measure of justice, thereby encoding biases against people with disabilities. If these theorists are right, is it possible to operationalize Rawls's theory in machine learning systems without also encoding its biases? In this paper, I draw on examples from fair machine learning to suggest that the answer to this question is no: the capability theorists' arguments against Rawls's theory carry over into machine learning systems. But capability theorists don't only argue that Rawls's theory uses the wrong measure, they also offer an alternative measure. Which measure of justice is right? And has fair machine learning been using the wrong one?"
2021,Investigating mechanisms of biophysical diversity between phasic and tonic motor neurons,https://hdl.handle.net/1721.1/130197,"Neurons exhibit striking diversity in core neuronal properties (intrinsic biophysical and synaptic properties), which are the building blocks of brain function and computation. Despite the central role of these properties in brain function, the underlying molecular and biophysical mechanisms which generate this diversity remain incompletely understood. In the Drosophila larval motor system, phasic (1s) and tonic (1b) motor neurons (MNs) differ in their intrinsic biophysical properties, providing an ideal system to examine electrophysiological diversity across neuronal populations. To address this question, we combined in vivo whole-cell patch-clamp physiology with biophysical modeling. First, we characterized biophysical diversity between 1s and 1b MNs. To explore molecular mechanisms underlying such diversity, single-neuron PatchSeq RNA profiling experiments were carried out to correlate biophysical properties with differences in ion channel gene expression profiles. These experiments suggest that cyclic nucleotide- gated like (CNGL) ion channels are upregulated in 1b MNs several folds, which indicates that CNGL could be a candidate ion channel that might specify diversity in electrical properties . To test this hypothesis, we misoverexpress CNGL in 1s MNs so that we could investigate how this ion channel contributes to the diversity between them. We developed an analysis toolset in MATLAB that can be used to analyze whole-cell patch-clamp physiology data and obtain excitability properties. Using the Izhikevich model, we were able to quantify and predict the spiking properties of 1s and 1b MNs. Using a ball and stick model, we were able to reproduce the tonic firing pattern of 1b neurons and tested tonic firing patterns in different compartments of 1b neurons. Taken together, this thesis work laid the foundation to begin characterizing biophysical mechanisms of intrinsic diversity of Drosophila neurons by combining experimental data with modeling."
2021,Inductive logic programming with gradient descent for supervised binary classification,https://hdl.handle.net/1721.1/129926,"As machine learning techniques have become more advanced, interpretability has become a major concern for models making important decisions. In contrast to Local Interpretable Model-Agnostic Explanations (LIME), this thesis seeks to develop an interpretable model using logical rules, rather than explaining existing blackbox models. We extend recent inductive logic programming methods developed by Evans and Grefenstette [3] to develop an gradient descent-based inductive logic programming technique for supervised binary classification. We start by developing our methodology for binary input data, and then extend the approach to numerical data using a threshold-gate based binarization technique. We test our implementations on datasets with varying pattern structures and noise levels, and select our best performing implementation. We then present an example where our method generates an accurate and interpretable rule set, whereas the LIME technique fails to generate a reasonable model. Further, we test our original methodology on the FICO Home Equity Line of Credit dataset. We run a hyperparameter search over differing number of rules and rule sizes. Our best performing model achieves a 71.7% accuracy, which is comparable to multilayer perceptron and randomized forest models. We conclude by suggesting directions for future applications and potential improvements."
2021,Learning causal graphs under interventions and applications to single-cell biological data analysis,https://hdl.handle.net/1721.1/130806,"This thesis studies the problem of learning causal directed acyclic graphs (DAGs) in the setting where both observational and interventional data is available. This setting is common in biology, where gene regulatory networks can be intervened on using chemical reagents or gene deletions. The identifiability of causal DAGs under perfect interventions, which eliminate dependencies between targeted variables and their direct causes, has previously been studied. This thesis first extends these identifiability results to general interventions, which may modify the dependencies between targeted variables and their causes without eliminating them, by defining and characterizing the interventional Markov equivalence class that can be identified from general interventions. Subsequently, this thesis proposes the first provably consistent algorithm for learning DAGs in this setting. Finally, this algorithm as well as related work is applied to analyze biological datasets."
2021,Contrasting contrastive and supervised models interpretability,https://hdl.handle.net/1721.1/130717,"In this thesis, we compare the representations of an unsupervised contrastive model to those of an equivalent supervised model using several deep neural network interpretability methods: network dissection, sparsity experiments, and saliency maps. Network dissections of self-supervised contrastive and supervised models show that the neurons of the contrastive model tend to learn about different parts of an object (ie. top-half of a dog or left-half of a person) while the neurons of the supervised model tend to learn about the entire object (ie. a dog or a person). Sparsity experiments show that the representations learned by the contrastive model are less sparse than the representations learned by the supervised counterpart model. Saliency maps show that the contrastive model focuses more on specific parts of the input image. Finally, we find that the contrastive model representations transfer better to finegrained classification tasks than the supervised model representations."
2021,Algorithms for learning to induce programs,https://hdl.handle.net/1721.1/130184,"The future of machine learning should have a knowledge representation that supports, at a minimum, several features: Expressivity, interpretability, the potential for reuse by both humans and machines, while also enabling sample-efficient generalization. Here we argue that programs-i.e., source code-are a knowledge representation which can contribute to the project of capturing these elements of intelligence. This research direction however requires new program synthesis algorithms which can induce programs solving a range of AI tasks. This program induction challenge confronts two primary obstacles: the space of all programs is infinite, so we need a strong inductive bias or prior to steer us toward the correct programs; and even if we have that prior, effectively searching through the vast combinatorial space of all programs is generally intractable. We introduce algorithms that learn to induce programs, with the goal of addressing these two primary obstacles. Focusing on case studies in vision, computational linguistics, and learning-to-learn, we develop an algorithmic toolkit for learning inductive biases over programs as well as learning to search for programs, drawing on probabilistic, neural, and symbolic methods. Together this toolkit suggests ways in which program induction can contribute to AI, and how we can use learning to improve program synthesis technologies."
2021,Phosphoproteomics analysis of Alzheimer's disease,https://hdl.handle.net/1721.1/130816,"Alzheimer's disease (AD) is a form of dementia characterized by the appearance of amyloid-[beta] plaques, neurofibrillary tangles, and inflammation in brain regions involved in memory. Despite numerous clinical trials, a limited understanding of disease pathogenesis has prevented the development of effective therapies. Several lines of genetic and biomolecular evidence indicate that AD progression involves cellular signaling through neuronal and glial protein phosphorylation networks. In order to understand which phosphorylation networks are dysregulated, I use mass spectrometry to characterize the phosphoproteome of post-mortem brain tissue from AD patients and multiple mouse models of AD. Using computational analysis, I identified several signaling pathways that are dysregulated before neurodegeneration occurs. Many of these signaling factors were expressed primarily in non-neuronal cell types, including microglia, astrocytes, and oligodendrocytes."
2021,Modeling and design of magnetic flux compression generators,https://hdl.handle.net/1721.1/129899,"The explosively-pumped magnetic flux compression generator (FCG) is a pulsed-power current amplifier powered by an explosion. This thesis surveys FCGs, demonstrating their general operation; develops a new magnetic-field-strength-based model for FCGs in the form of a generalized cylinder that more accurately captures losses to magnetic diffusion than commonly employed circuit models, but maintains simplicity in the form of a low order DAE; develops a simplified means of calculating the inductance of FCGs, providing a bridge between the field-based and circuit models; presents a design of a full loop FCG system (a topology underserved by existing literature) and an experimental setup to verify the designed loop generator; and proposes a class of non-explosive magnetic flux compression generators. The designs and models herein provide new tools and jumping-off points for further research into FCGs, particularly in the miniaturized systems gaining popularity and in the potential for reusable flux compression power sources."
2021,Supernumerary robotic limbs for human augmentation in overhead assembly tasks,http://hdl.handle.net/1721.1/111770,"Manufacturing tasks are highly demanding of work, and there is an especially high prevalence of injury associated with overhead tasks which are taxing to the shoulder and upper body. To assist workers completing these tasks, and to increase overall productivity, safety and effectiveness, we introduce a novel design of Supernumerary Robotic Limb (SRL). This is a robotic arm worn on the shoulder of the technician/- worker which extends the human capability with implicit force control algorithms that allow for intuitive control and interface of the extra robot arm. Affectionately dubbed Aucto, the robotic arm can lift an object and hold it while the wearer is securing the object using a tool with both hands. The worker does not have to take a laborious posture for a long time, reducing fatigue and injuries. Furthermore, a single worker can execute the task, which would otherwise require two workers. Two technical challenges and novel solutions are presented. One is to make the wearable robot simple and lightweight with use of a new type of granular jamming gripper that can grasp diverse objects from an arbitrary direction. This eliminates the need for orienting the gripper against the object with three-axis wrist joints, reducing the number of degrees of freedom (DOF) from 6 to 3. The other is an effective control algorithm that allows the wearer to move freely while the robot on the shoulder is holding an object. Unlike a robot sitting on a floor, the SRL worn by a human is disturbed by the movement of the wearer. An admittance-based control algorithm allows the robot to hold the object stably and securely despite the human movement and changes in posture. A 3 DOF prototype robot with a new granular jamming gripper and an ergonomic body mounting gear is developed and tested. It is demonstrated that the robot can hold a large object securely in the overhead area despite the movement of the wearer while performing an assembly work."
2021,A zero kernel operating system : rethinking microkernel design by leveraging tagged architectures and memory-safe languages,https://hdl.handle.net/1721.1/129858,"A secure kernel is the keystone upon which all software systems are built. Historically, memory corruption errors have accounted for a large portion of kernel bugs. These bugs are difficult to detect and avoid in memory-unsafe languages such as C. To mitigate such bugs, we build on top of an operating system written in a memory-safe language, Rust. Rust provides memory-safety guarantees while remaining as fast and flexible as other systems languages. Yet, some operations within operating systems, such as hand-written assembly for interrupt handling, do not fit within the scope of a language memory-safety model. To reduce the scope of these errors, microkernels isolate and reduce privilege by moving much of the traditional kernel into userspace services. However, their effectiveness is limited by the inflexibility of modern hardware. The Zero Kernel Operating System (ZKOS) emphasizes the high-level ideas of compartmentalization and least privileges on a tagged architecture. In particular, instead of relying on the Ring model and paging, which coarsely limit privilege and isolation granularity, a tagged architecture allows ZKOS to isolate at the memory word level and provide truly disjoint privileges. To this end, ZKOS slices kernelspace and userspace into fine-grained components based on function. Then, ZKOS defines specific entry and exit points between components and composes policies to limit component transitions and privileges. This increases the precision of isolation and privilege, and complements the local compile-time and runtime checks Rust performs to reduce the scope of bugs."
2021,Understanding microRNA targeting with high-throughput biochemistry,https://hdl.handle.net/1721.1/130661,"We therefore adapted a high-throughput biochemical platform utilizing random-sequence RNA libraries to obtain the vast quantity of affinity values required to predict miRNA targeting efficacy. Through a novel analytical approach, we assigned relative dissociation (K[subscript D]) constants to all binding sites </-12 nt in length, for six miRNAs. These analyses revealed unanticipated miRNA-specific differences in the affinity of similar sites, unique sites for different miRNAs, and a 100-fold influence of flanking dinucleotide context surrounding a site. These measurements informed a biochemical model of miRNA targeting that outperformed all existing models of miRNA targeting, which was extended to all miRNAs using a convolutional neural network (CNN) trained on both affinity and repression data. We also applied this high-throughput biochemical approach to understand the role of the miRNA 3' region using partially random RNA libraries."
2021,Leveraging machine learning to predict playcalling tendencies in the NFL,https://hdl.handle.net/1721.1/129909,"In this thesis, we apply four machine learning models to NFL play-by-play data from 2009-2018 to predict whether a team will run or pass the ball on a given play. We tested our models using league-wide and team-specific data in five different situations on the field. Our best league-wide models achieved a test accuracy of 80% and our best team-specific models achieved a test accuracy of 86%. Relative to the baseline of the run-to-pass ratio, the best league-wide models achieved an increase in accuracy of 25% and the best team-specific models achieved an increase of 27%. Our models showed that the Tennessee Titans, the New York Jets, and the Cincinnati Bengals have been the most predictable offenses in the NFL over 10 years. We found that a team's in-game run-to-pass ratio and their win and score probabilities are the driving factors for offensive play-calling. Additionally, our results show that teams are more predictable later in games, and that less predictable teams tend to experience greater success offensively."
2021,Pareto Gamuts : exploring optimal designs across varying contexts,https://hdl.handle.net/1721.1/129366,"Manufactured parts are meticulously engineered to perform well with respect to several conflicting metrics, like weight, stress, and cost. The best achievable trade-offs reside on the Pareto front, which can be discovered via performance-driven optimization. Objective functions used to define the Pareto front often incorporate assumptions about the context in which a part will be used, including loading conditions, environmental influences, material properties, or regions that must be preserved to interface with a surrounding assembly. Existing multi-objective optimization tools are only equipped to study one context at a time, so engineers must run independent optimizations for each context of interest. However, engineered parts frequently appear in many contexts: wind turbines must perform well in many wind speeds, and a bracket might be optimized several times with its bolt-holes fixed in different locations on each run. In this paper, we formulate a framework for variable-context multi-objective optimization. We introduce the Pareto gamut, which captures Pareto fronts over a range of contexts. We develop a global-local optimization algorithm to discover the Pareto gamut directly, rather than discovering a single fixed-context ""slice"" at a time. To validate our method, we adapt existing multi-objective optimization benchmarks to contextual scenarios. We also demonstrate the practical utility of Pareto gamut exploration for several engineering design problems."
2021,X-ray Micro-Computed Tomography and Deep Learning Segmentation of Progressive Damage in Hierarchical Nanoengineered Carbon Fiber Composites,https://hdl.handle.net/1721.1/138357,"Advanced composite laminates comprised of carbon (micro) fiber reinforced polymer (CFRP) have become widespread in modern high-performance aerospace structures, providing high, tailorable mass-specific stiffness and strength. However, while underpinning such performance benefits, CFRP microstructural heterogeneity and mechanical property anisotropy concomitantly give rise to complex damage mechanisms that lead to difficult-to-predict failure, limiting CFRP understanding. Progressive damage mechanisms in CFRPs generally encompasses a spectrum of modalities, interactions, and sequences across multiple scales, exhibiting broad sensitivity to loading conditions. Dominant damage mechanisms have been identified generally as polymer matrix cracking within (intralaminar) and between (interlaminar, termed ‘delamination’) plies, fiber fracture, fiber bundle microbuckling, and fiber/matrix interfacial debonding. Two emerging solutions aiming to suppress or delay such mechanisms toward enhanced strength and stiffness are considered in this dissertation: (i) aligned carbon nanotube (A-CNT) interlaminar reinforcement (termed ‘nanostitch’) that primarily targets delaminations, and (ii) thin-ply morphology that targets intralaminar cracking and delaminations. Both solutions have demonstrated significant mechanical improvements via standard ex situ tests that lack underlying progressive damage understanding. In view of these limitations, this dissertation advances understanding of composite progressive damage by modern ex situ and state-of-the-art in situ X-ray micro-computed tomography (µCT) studies, including advancing experimental techniques via artificial intelligence (AI), in the context of aerospace-grade CFRP strengthening and toughening effects of nanostitch, thin-ply, and their combination."
2021,Motional state engineering for continuous-variable quantum computation,https://hdl.handle.net/1721.1/130728,"The standard approach to quantum computation uses qubits, which are well-described as a two-level system. An alternative approach to quantum computation is continuous-variable quantum computation (CVQC), which uses physical observables, such as the strength of an electromagnetic field or the position of a particle in space, whose numerical values belong to continuous intervals. Trapped ions are well-developed for quantum computation, and they possess both qubit and continuous degrees of freedom that can be precisely controlled, making them a good candidate for a realization of CVQC. Although there exist software frameworks capable of simulating CVQC experiments, these frameworks do not incorporate realistic noise sources and cannot be tailored to a specific trapped-ion setup. In this work, we develop a computational framework for simulating CVQC operations using trapped ions in a realistic system with realistic noise sources. We do so first with ideal Hamiltonians and then with Hamiltonians generated directly from the electric potential and fields that can be applied to the trapped ion in a representative Paul trap. This allows for the direct simulation of a squeezing operation that can be implemented through application of voltages in trapped-ion experiments. These methods can be applied to other CVQC operations in order to allow for their direct simulation as well. We package these tools into a usable application with which we can load information about an experimental configuration and then use this simulation procedure to design and test experiments in CVQC achievable with an ion-trap setup, thus facilitating the experimental design process and eventually allowing for prediction of system behavior and comparison with experimental results."
2021,An optimizing C compiler for DSP architectures,http://hdl.handle.net/1721.1/47889,"Thesis (S.B. and M.Eng.)--Massachusetts Institute of Technology, Dept. of Electrical Engineering and Computer Science, 1999."
